"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorLevenshteinSimilarity record1Value","[0] CompanyNameComparatorLevenshteinSimilarity record2Value","[0] CompanyNameComparatorLevenshteinSimilarity record1PreprocessedValue","[0] CompanyNameComparatorLevenshteinSimilarity record2PreprocessedValue","[0] CompanyNameComparatorLevenshteinSimilarity similarity","[0] CompanyNameComparatorLevenshteinSimilarity postproccesedSimilarity"
"WekaMatchingRule","dbpedia_1116","7.1m_94740","0.0109375",,"FLSmidth","flexso","FLSmidth","flexso","0.25","0.25"
"WekaMatchingRule","dbpedia_5356","7.1m_108059","0.0109375",,"Brenntag","braven","Brenntag","braven","0.25","0.25"
"WekaMatchingRule","dbpedia_4690","7.1m_1195",,"0","Brilliance Auto Group","commonwealth of massachusetts","Brilliance Auto Group","commonwealth of massachusetts","0.13793103448275867","0.13793103448275867"
"WekaMatchingRule","dbpedia_5161","7.1m_442","1.0","1","Serco","serco","Serco","serco","1.0","1.0"
"WekaMatchingRule","dbpedia_4508","7.1m_1706",,"0","Babolat","university of cape town","Babolat","university of cape town","0.13043478260869568","0.13043478260869568"
"WekaMatchingRule","dbpedia_2960","7.1m_1375",,"0","Rush Enterprises","nu skin enterprises","Rush Enterprises","nu skin enterprises","0.736842105263158","0.736842105263158"
"WekaMatchingRule","dbpedia_4368","7.1m_178",,"0","VolkerWessels","cargill","VolkerWessels","cargill","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","dbpedia_744","7.1m_1497","1.0","1","QBE Insurance","qbe insurance","QBE Insurance","qbe insurance","1.0","1.0"
"WekaMatchingRule","dbpedia_4126","7.1m_1209",,"0","Consolidated Communications","frontier communications","Consolidated Communications","frontier communications","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_742","7.1m_1320","1.0","1","Principal Financial Group","principal financial group","Principal Financial Group","principal financial group","1.0","1.0"
"WekaMatchingRule","dbpedia_3563","7.1m_846",,"0","Thames Water","caci international inc","Thames Water","caci international inc","0.13636363636363635","0.13636363636363635"
"WekaMatchingRule","dbpedia_1294","7.1m_799",,"0","Pelni","government of canada","Pelni","government of canada","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","dbpedia_3983","7.1m_155742","0.0109375",,"Galderma","gastops","Galderma","gastops","0.25","0.25"
"WekaMatchingRule","dbpedia_135","7.1m_1091","1.0","1","Synopsys","synopsys","Synopsys","synopsys","1.0","1.0"
"WekaMatchingRule","dbpedia_3253","7.1m_1544",,"0","Akamai Technologies","fmc technologies","Akamai Technologies","fmc technologies","0.736842105263158","0.736842105263158"
"WekaMatchingRule","dbpedia_4612","7.1m_1253","1.0","1","Gerdau","gerdau","Gerdau","gerdau","1.0","1.0"
"WekaMatchingRule","dbpedia_5656","7.1m_586","1.0","1","Intertek","intertek","Intertek","intertek","1.0","1.0"
"WekaMatchingRule","dbpedia_5542","7.1m_842","1.0","1","Express Scripts","express scripts","Express Scripts","express scripts","1.0","1.0"
"WekaMatchingRule","dbpedia_2062","7.1m_1544",,"0","Dell Technologies","fmc technologies","Dell Technologies","fmc technologies","0.7647058823529411","0.7647058823529411"
"WekaMatchingRule","dbpedia_828","7.1m_14087","0.0109375",,"Gakken","galeno","Gakken","galeno","0.5","0.5"
"WekaMatchingRule","dbpedia_5038","7.1m_472",,"0","Micro Focus","us government","Micro Focus","us government","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","dbpedia_4290","7.1m_232",,"0","Markit","travelers","Markit","travelers","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","dbpedia_6387","7.1m_1459",,"0","SOHOware Incorporated","turkcell","SOHOware Incorporated","turkcell","0.09523809523809523","0.09523809523809523"
"WekaMatchingRule","dbpedia_1421","7.1m_1693",,"0","Agroindustrial Casa Grande","york university","Agroindustrial Casa Grande","york university","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","dbpedia_1228","7.1m_939",,"0","Wah Chang Corporation","vodacom","Wah Chang Corporation","vodacom","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_3735","7.1m_610",,"0","GlySens ICGM","aim","GlySens ICGM","aim","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","dbpedia_6103","7.1m_469",,"0","GTT Communications","charter communications","GTT Communications","charter communications","0.7272727272727273","0.7272727272727273"
"WekaMatchingRule","dbpedia_4986","7.1m_4342","0.0109375",,"WHSmith","whitbread","WHSmith","whitbread","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","dbpedia_880","7.1m_506",,"0","Square Pharmaceuticals","teva pharmaceuticals","Square Pharmaceuticals","teva pharmaceuticals","0.7727272727272727","0.7727272727272727"
"WekaMatchingRule","dbpedia_2839","7.1m_88744","0.0109375",,"ArmorGroup","arcus","ArmorGroup","arcus","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","dbpedia_5455","7.1m_1380",,"0","Chevron Corporation","centene corporation","Chevron Corporation","centene corporation","0.736842105263158","0.736842105263158"
"WekaMatchingRule","dbpedia_4424","7.1m_49620","0.0109375",,"Metso","meteogroup","Metso","meteogroup","0.4","0.4"
"WekaMatchingRule","dbpedia_4894","7.1m_63417","0.0109375",,"MarkLogic","maynilad","MarkLogic","maynilad","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","dbpedia_5447","7.1m_483","0.0109375","0","Altera","altran","Altera","altran","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_5783","7.1m_503",,"0","Saibu Gas","ppg industries","Saibu Gas","ppg industries","0.2142857142857143","0.2142857142857143"
"WekaMatchingRule","dbpedia_749","7.1m_273","1.0","1","DuPont","dupont","DuPont","dupont","1.0","1.0"
"WekaMatchingRule","dbpedia_1090","7.1m_677",,"0","Namakkal Transport Carriers","idol image consulting","Namakkal Transport Carriers","idol image consulting","0.14814814814814814","0.14814814814814814"
"WekaMatchingRule","dbpedia_3744","7.1m_1674",,"0","Iasis Healthcare","burns & mcdonnell","Iasis Healthcare","burns & mcdonnell","0.11764705882352944","0.11764705882352944"
"WekaMatchingRule","dbpedia_5947","7.1m_1918",,"0","Zale Corporation","sealed air corporation","Zale Corporation","sealed air corporation","0.6818181818181819","0.6818181818181819"
"WekaMatchingRule","dbpedia_6841","7.1m_930",,"0","Orix","dignity health","Orix","dignity health","0.0714285714285714","0.0714285714285714"
"WekaMatchingRule","dbpedia_3671","7.1m_113",,"0","IMS Health","cvs health","IMS Health","cvs health","0.8","0.8"
"WekaMatchingRule","dbpedia_5070","7.1m_506",,"0","ARIAD Pharmaceuticals","teva pharmaceuticals","ARIAD Pharmaceuticals","teva pharmaceuticals","0.8095238095238095","0.8095238095238095"
"WekaMatchingRule","dbpedia_5930","7.1m_410",,"1","Randstad NV","randstad","Randstad NV","randstad","0.7272727272727273","0.7272727272727273"
"WekaMatchingRule","dbpedia_1059","7.1m_443",,"0","Frost & Sullivan","bd","Frost & Sullivan","bd","0.0","0.0"
"WekaMatchingRule","dbpedia_2725","7.1m_177",,"0","Leaf Group","ikea group","Leaf Group","ikea group","0.7","0.7"
"WekaMatchingRule","dbpedia_3111","7.1m_86653","0.0109375",,"Optus","optimalplus","Optus","optimalplus","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","dbpedia_1369","7.1m_134158","0.0109375",,"Domstein","domasco","Domstein","domasco","0.375","0.375"
"WekaMatchingRule","dbpedia_985","7.1m_191",,"0","Curtiss Aeroplane and Motor Company","hp","Curtiss Aeroplane and Motor Company","hp","0.02857142857142858","0.02857142857142858"
"WekaMatchingRule","dbpedia_5840","7.1m_797",,"0","Hasbro","flipkart","Hasbro","flipkart","0.125","0.125"
"WekaMatchingRule","dbpedia_2692","7.1m_787",,"0","EPS TPP Kosovo","capgemini consulting","EPS TPP Kosovo","capgemini consulting","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","dbpedia_6208","7.1m_1989",,"0","Helkama","bnl gruppo bnp paribas","Helkama","bnl gruppo bnp paribas","0.13636363636363635","0.13636363636363635"
"WekaMatchingRule","dbpedia_1743","7.1m_1033",,"0","Tokuyama Corporation","kmart corporation","Tokuyama Corporation","kmart corporation","0.7","0.7"
"WekaMatchingRule","dbpedia_4795","7.1m_541",,"0","American Eagle Outfitters","chase","American Eagle Outfitters","chase","0.12","0.12"
"WekaMatchingRule","dbpedia_3797","7.1m_73",,"0","Petco","td","Petco","td","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","dbpedia_1012","7.1m_92208","0.0109375",,"Terex","temper","Terex","temper","0.5","0.5"
"WekaMatchingRule","dbpedia_2377","7.1m_1014",,"0","Stanbic IBTC Holdings","bmo harris bank","Stanbic IBTC Holdings","bmo harris bank","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_2828","7.1m_5",,"0","Finnair","hewlett-packard","Finnair","hewlett-packard","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","dbpedia_6559","7.1m_788",,"0","Flughafen Berlin Brandenburg GmbH","paychex","Flughafen Berlin Brandenburg GmbH","paychex","0.06060606060606055","0.06060606060606055"
"WekaMatchingRule","dbpedia_352","7.1m_332","1.0","1","Kimberly-Clark","kimberly-clark","Kimberly-Clark","kimberly-clark","1.0","1.0"
"WekaMatchingRule","dbpedia_2628","7.1m_1972",,"0","BMV Group","uba group","BMV Group","uba group","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_6290","7.1m_50",,"0","TOA Technologies","huawei technologies","TOA Technologies","huawei technologies","0.736842105263158","0.736842105263158"
"WekaMatchingRule","dbpedia_4996","7.1m_577","1.0","1","Grant Thornton LLP","grant thornton llp","Grant Thornton LLP","grant thornton llp","1.0","1.0"
"WekaMatchingRule","dbpedia_2231","7.1m_916",,"0","CPC Corporation","parsons corporation","CPC Corporation","parsons corporation","0.631578947368421","0.631578947368421"
"WekaMatchingRule","dbpedia_4929","7.1m_916",,"0","CPT Corporation","parsons corporation","CPT Corporation","parsons corporation","0.631578947368421","0.631578947368421"
"WekaMatchingRule","dbpedia_3422","7.1m_379","0.0109375","0","Rawbank","rabobank","Rawbank","rabobank","0.75","0.75"
"WekaMatchingRule","dbpedia_4966","7.1m_76",,"0","Optiv","ubs","Optiv","ubs","0.0","0.0"
"WekaMatchingRule","dbpedia_5186","7.1m_173878","0.0109375",,"Dijamant","dice","Dijamant","dice","0.25","0.25"
"WekaMatchingRule","dbpedia_6677","7.1m_330",,"0","Amrep Corporation","cerner corporation","Amrep Corporation","cerner corporation","0.7777777777777778","0.7777777777777778"
"WekaMatchingRule","dbpedia_3177","7.1m_360",,"0","MidWestOne Financial Group","bmo financial group","MidWestOne Financial Group","bmo financial group","0.6538461538461539","0.6538461538461539"
"WekaMatchingRule","dbpedia_125","7.1m_56943","0.0109375",,"HanseYachts","haribo","HanseYachts","haribo","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","dbpedia_6426","7.1m_259",,"0","Advanced Drainage Systems","bristol-myers squibb","Advanced Drainage Systems","bristol-myers squibb","0.07999999999999996","0.07999999999999996"
"WekaMatchingRule","dbpedia_803","7.1m_507",,"0","Eir (telecommunications)","rogers communications","Eir (telecommunications)","rogers communications","0.625","0.625"
"WekaMatchingRule","dbpedia_5739","7.1m_464","1.0","1","Air France","air france","Air France","air france","1.0","1.0"
"WekaMatchingRule","dbpedia_2639","7.1m_395",,"0","DuPont Fabros Technology","kelly services","DuPont Fabros Technology","kelly services","0.125","0.125"
"WekaMatchingRule","dbpedia_318","7.1m_12246","0.0109375",,"Codan","cobham","Codan","cobham","0.5","0.5"
"WekaMatchingRule","dbpedia_6389","7.1m_149906","0.0109375",,"Qualtrics","questel","Qualtrics","questel","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_198","7.1m_121982","0.0109375",,"Radvision","razorthink","Radvision","razorthink","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","dbpedia_6466","7.1m_1140","1.0","1","Genesis HealthCare","genesis healthcare","Genesis HealthCare","genesis healthcare","1.0","1.0"
"WekaMatchingRule","dbpedia_6839","7.1m_1074",,"0","Hymer","level 3 communications","Hymer","level 3 communications","0.045454545454545414","0.045454545454545414"
"WekaMatchingRule","dbpedia_6298","7.1m_1699",,"0","Taisei Corporation","sabre corporation","Taisei Corporation","sabre corporation","0.7777777777777778","0.7777777777777778"
"WekaMatchingRule","dbpedia_1365","7.1m_405","1.0","1","BBC","bbc","BBC","bbc","1.0","1.0"
"WekaMatchingRule","dbpedia_5915","7.1m_949",,"0","Philippine Airlines","orange county public schools","Philippine Airlines","orange county public schools","0.1785714285714286","0.1785714285714286"
"WekaMatchingRule","dbpedia_4753","7.1m_351",,"0","Kosmos Energy","""cecaci""  centro de capacitacion comercial e industrial","Kosmos Energy","""cecaci""  centro de capacitacion comercial e industrial","0.10909090909090913","0.10909090909090913"
"WekaMatchingRule","dbpedia_4474","7.1m_271",,"0","West Fraser Timber","hca","West Fraser Timber","hca","0.05555555555555558","0.05555555555555558"
"WekaMatchingRule","dbpedia_3172","7.1m_8","1.0","1","Microsoft","microsoft","Microsoft","microsoft","1.0","1.0"
"WekaMatchingRule","dbpedia_2337","7.1m_82450","0.0109375",,"Besix","belsimpel.nl","Besix","belsimpel.nl","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_1114","7.1m_28888","0.0109375",,"Shoney's","shl","Shoney's","shl","0.25","0.25"
"WekaMatchingRule","dbpedia_2591","7.1m_853",,"0","Western Refining","the ritz-carlton hotel company, l.l.c.","Western Refining","the ritz-carlton hotel company, l.l.c.","0.1842105263157895","0.1842105263157895"
"WekaMatchingRule","dbpedia_3748","7.1m_1028",,"0","Grupo Bimbo","lic of india","Grupo Bimbo","lic of india","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","dbpedia_602","7.1m_123989","0.0109375",,"Greggs","graduate","Greggs","graduate","0.25","0.25"
"WekaMatchingRule","dbpedia_2717","7.1m_1979",,"0","Edelman (firm)","universidad complutense de madrid","Edelman (firm)","universidad complutense de madrid","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","dbpedia_3385","7.1m_300","1.0","1","Boston Scientific","boston scientific","Boston Scientific","boston scientific","1.0","1.0"
"WekaMatchingRule","dbpedia_893","7.1m_800",,"0","Arotech Corporation","urs corporation","Arotech Corporation","urs corporation","0.6842105263157895","0.6842105263157895"
"WekaMatchingRule","dbpedia_4132","7.1m_89886","0.0109375",,"Coterra","cortizo","Coterra","cortizo","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","dbpedia_1351","7.1m_157",,"0","Auburn National Bancorporation","continental","Auburn National Bancorporation","continental","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","dbpedia_447","7.1m_992",,"0","Universal Robots","capita","Universal Robots","capita","0.125","0.125"
"WekaMatchingRule","dbpedia_5251","7.1m_512",,"0","General Mills","generali","General Mills","generali","0.6153846153846154","0.6153846153846154"
"WekaMatchingRule","dbpedia_2298","7.1m_30879","0.0109375",,"Winton Group","wittur group","Winton Group","wittur group","0.75","0.75"
"WekaMatchingRule","dbpedia_5296","7.1m_61208","0.0109375",,"Stericycle","stewarts","Stericycle","stewarts","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","dbpedia_196","7.1m_409",,"0","Piotr i Paweł","mphasis","Piotr i Paweł","mphasis","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","dbpedia_3776","7.1m_1972",,"0","Max Group","uba group","Max Group","uba group","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_3460","7.1m_758",,"0","New York Life Insurance Company","shire","New York Life Insurance Company","shire","0.09677419354838712","0.09677419354838712"
"WekaMatchingRule","dbpedia_482","7.1m_1407",,"0","Shikoku Electric Power","jin&company","Shikoku Electric Power","jin&company","0.13636363636363635","0.13636363636363635"
"WekaMatchingRule","dbpedia_1411","7.1m_37",,"0","Actuate Corporation","intel corporation","Actuate Corporation","intel corporation","0.6842105263157895","0.6842105263157895"
"WekaMatchingRule","dbpedia_1845","7.1m_744",,"0","Simpson Gumpertz & Heger Inc.","snc-lavalin","Simpson Gumpertz & Heger Inc.","snc-lavalin","0.13793103448275867","0.13793103448275867"
"WekaMatchingRule","dbpedia_5770","7.1m_251",,"0","Powell's Books","mayo clinic","Powell's Books","mayo clinic","0.0","0.0"
"WekaMatchingRule","dbpedia_1806","7.1m_43292","0.0109375",,"HollyFrontier","hogia","HollyFrontier","hogia","0.23076923076923073","0.23076923076923073"
"WekaMatchingRule","dbpedia_3691","7.1m_142",,"0","Nuveen","aon","Nuveen","aon","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","dbpedia_1627","7.1m_31864","0.0109375",,"Costco","cordaid","Costco","cordaid","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","dbpedia_6667","7.1m_1504","1.0","1","Petroleum Development Oman","petroleum development oman","Petroleum Development Oman","petroleum development oman","1.0","1.0"
"WekaMatchingRule","dbpedia_520","7.1m_1226",,"0","Hornby Railways","hdr","Hornby Railways","hdr","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","dbpedia_3632","7.1m_997",,"0","Barambo","natixis","Barambo","natixis","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_1431","7.1m_167269","0.0109375",,"Descente","deltarail","Descente","deltarail","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","dbpedia_2387","7.1m_1794","1.0","1","Banco Sabadell","banco sabadell","Banco Sabadell","banco sabadell","1.0","1.0"
"WekaMatchingRule","dbpedia_5163","7.1m_171302","0.0109375",,"Sercomtel","setelia","Sercomtel","setelia","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_3028","7.1m_703",,"0","JSL S.A.","miami-dade county public schools","JSL S.A.","miami-dade county public schools","0.09375","0.09375"
"WekaMatchingRule","dbpedia_3968","7.1m_1164",,"0","Ubiquiti","university hospitals of cleveland","Ubiquiti","university hospitals of cleveland","0.1515151515151515","0.1515151515151515"
"WekaMatchingRule","dbpedia_6879","7.1m_91176","0.0109375",,"Menards","meritis","Menards","meritis","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","dbpedia_5219","7.1m_840",,"0","Lion Corporation","harris corporation","Lion Corporation","harris corporation","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_2286","7.1m_499",,"0","LPP (company)","arizona state university","LPP (company)","arizona state university","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","dbpedia_6365","7.1m_1648",,"0","Distell Group Limited","usana health sciences","Distell Group Limited","usana health sciences","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_4007","7.1m_931",,"0","NS Railinfratrust","kbc bank & verzekering","NS Railinfratrust","kbc bank & verzekering","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","dbpedia_5609","7.1m_916",,"0","Oshkosh Corporation","parsons corporation","Oshkosh Corporation","parsons corporation","0.6842105263157895","0.6842105263157895"
"WekaMatchingRule","dbpedia_5097","7.1m_828",,"0","Al Mar Knives","jti (japan tobacco international)","Al Mar Knives","jti (japan tobacco international)","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","dbpedia_958","7.1m_1449",,"0","Catamaran Corporation","ghent university","Catamaran Corporation","ghent university","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_3882","7.1m_28579","0.0109375",,"Protiviti","prc","Protiviti","prc","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","dbpedia_142","7.1m_194","1.0","1","Uber","uber","Uber","uber","1.0","1.0"
"WekaMatchingRule","dbpedia_321","7.1m_1947",,"0","Concentrix","tenneco","Concentrix","tenneco","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","dbpedia_6178","7.1m_800",,"0","Huntsman Corporation","urs corporation","Huntsman Corporation","urs corporation","0.7","0.7"
"WekaMatchingRule","dbpedia_4226","7.1m_1209","1.0","1","Frontier Communications","frontier communications","Frontier Communications","frontier communications","1.0","1.0"
"WekaMatchingRule","dbpedia_2046","7.1m_1839","1.0","1","Acosta Sales & Marketing","acosta sales & marketing","Acosta Sales & Marketing","acosta sales & marketing","1.0","1.0"
"WekaMatchingRule","dbpedia_845","7.1m_25",,"0","M&G","capgemini","M&G","capgemini","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","dbpedia_3015","7.1m_1903",,"0","Banco Bradesco","fairview health services","Banco Bradesco","fairview health services","0.20833333333333337","0.20833333333333337"
"WekaMatchingRule","dbpedia_5519","7.1m_1778",,"0","Baxter International","hub international","Baxter International","hub international","0.7","0.7"
"WekaMatchingRule","dbpedia_5692","7.1m_753",,"0","TOTVS","rsm us llp","TOTVS","rsm us llp","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","dbpedia_1235","7.1m_915",,"0","Tractors and Farm Equipment Limited","heb","Tractors and Farm Equipment Limited","heb","0.02857142857142858","0.02857142857142858"
"WekaMatchingRule","dbpedia_6443","7.1m_714",,"0","Haynes International","arbonne international llc","Haynes International","arbonne international llc","0.6","0.6"
"WekaMatchingRule","dbpedia_2106","7.1m_397",,"0","Swedbank","nedbank","Swedbank","nedbank","0.75","0.75"
"WekaMatchingRule","dbpedia_1925","7.1m_800",,"0","Kao Corporation","urs corporation","Kao Corporation","urs corporation","0.8","0.8"
"WekaMatchingRule","dbpedia_2064","7.1m_168",,"0","Dentsu International","mondelēz international","Dentsu International","mondelēz international","0.6818181818181819","0.6818181818181819"
"WekaMatchingRule","dbpedia_4664","7.1m_1880",,"0","Blair Corporation","bose corporation","Blair Corporation","bose corporation","0.7647058823529411","0.7647058823529411"
"WekaMatchingRule","dbpedia_2820","7.1m_1859",,"0","Zebra Technologies","tata technologies","Zebra Technologies","tata technologies","0.7777777777777778","0.7777777777777778"
"WekaMatchingRule","dbpedia_1159","7.1m_47",,"0","Nuance Communications","unilever","Nuance Communications","unilever","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_5273","7.1m_1314",,"0","Pinnacle West Capital","lloyds bank","Pinnacle West Capital","lloyds bank","0.19047619047619047","0.19047619047619047"
"WekaMatchingRule","dbpedia_2384","7.1m_469",,"0","Sunrise Communications","charter communications","Sunrise Communications","charter communications","0.7272727272727273","0.7272727272727273"
"WekaMatchingRule","dbpedia_3959","7.1m_1782",,"0","Tyler Technologies","united technologies","Tyler Technologies","united technologies","0.736842105263158","0.736842105263158"
"WekaMatchingRule","dbpedia_5804","7.1m_154",,"0","Hoffman Construction Company","rbc","Hoffman Construction Company","rbc","0.0714285714285714","0.0714285714285714"
"WekaMatchingRule","dbpedia_1781","7.1m_449",,"0","FEMSA","promsvyaznedvizhimost","FEMSA","promsvyaznedvizhimost","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_4367","7.1m_1688",,"0","Volaris","softtek","Volaris","softtek","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_2313","7.1m_1874",,"0","Banco Português de Investimento","edelman","Banco Português de Investimento","edelman","0.12903225806451613","0.12903225806451613"
"WekaMatchingRule","dbpedia_4725","7.1m_1245",,"1","Commerzbank","commerzbank ag","Commerzbank","commerzbank ag","0.7857142857142857","0.7857142857142857"
"WekaMatchingRule","dbpedia_1619","7.1m_37",,"0","Convera Corporation","intel corporation","Convera Corporation","intel corporation","0.736842105263158","0.736842105263158"
"WekaMatchingRule","dbpedia_4738","7.1m_162850","0.0109375",,"Daicel","dataspan","Daicel","dataspan","0.25","0.25"
"WekaMatchingRule","dbpedia_2333","7.1m_150082","0.0109375",,"BigCommerce","biovail","BigCommerce","biovail","0.2727272727272727","0.2727272727272727"
"WekaMatchingRule","dbpedia_3346","7.1m_130808","0.0109375",,"LeNORD","leaselabs®","LeNORD","leaselabs®","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","dbpedia_1183","7.1m_48032","0.0109375",,"Cognis","coolcat","Cognis","coolcat","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","dbpedia_5773","7.1m_236","0.0109375",,"Primerica","private","Primerica","private","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_3245","7.1m_77",,"0","Everi Holdings","procter & gamble","Everi Holdings","procter & gamble","0.125","0.125"
"WekaMatchingRule","dbpedia_6521","7.1m_1000","1.0","1","Ramboll","ramboll","Ramboll","ramboll","1.0","1.0"
"WekaMatchingRule","dbpedia_300","7.1m_316",,"0","CBS Corporation","ncr corporation","CBS Corporation","ncr corporation","0.8","0.8"
"WekaMatchingRule","dbpedia_2768","7.1m_330",,"0","Hess Corporation","cerner corporation","Hess Corporation","cerner corporation","0.7222222222222222","0.7222222222222222"
"WekaMatchingRule","dbpedia_2578","7.1m_1699",,"0","AES Corporation","sabre corporation","AES Corporation","sabre corporation","0.7647058823529411","0.7647058823529411"
"WekaMatchingRule","dbpedia_2592","7.1m_1315",,"0","EDP Renewables North America","swedbank","EDP Renewables North America","swedbank","0.1071428571428571","0.1071428571428571"
"WekaMatchingRule","dbpedia_1206","7.1m_737",,"0","Organic Valley","dbs bank","Organic Valley","dbs bank","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_596","7.1m_50179","0.0109375",,"Grameenphone","groz-beckert","Grameenphone","groz-beckert","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","dbpedia_3507","7.1m_1643","1.0","1","Coca-Cola Amatil","coca-cola amatil","Coca-Cola Amatil","coca-cola amatil","1.0","1.0"
"WekaMatchingRule","dbpedia_5219","7.1m_490",,"0","Lion Corporation","lear corporation","Lion Corporation","lear corporation","0.8125","0.8125"
"WekaMatchingRule","dbpedia_1254","7.1m_428","1.0","1","Inditex","inditex","Inditex","inditex","1.0","1.0"
"WekaMatchingRule","dbpedia_1225","7.1m_923",,"0","Giordano International","dyncorp international","Giordano International","dyncorp international","0.6363636363636364","0.6363636363636364"
"WekaMatchingRule","dbpedia_2906","7.1m_1893",,"0","Crossmark","telmex","Crossmark","telmex","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","dbpedia_6076","7.1m_149958","0.0109375",,"Amedei","amcham","Amedei","amcham","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_5008","7.1m_35645","0.0109375",,"Intergraph","inatel","Intergraph","inatel","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","dbpedia_3133","7.1m_1551","1.0","1","Givaudan","givaudan","Givaudan","givaudan","1.0","1.0"
"WekaMatchingRule","dbpedia_4668","7.1m_65730","0.0109375",,"Nortal","notonthehighstreet.com","Nortal","notonthehighstreet.com","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","dbpedia_4006","7.1m_32304","0.0109375",,"National Bank of Greece","national bank of ukraine","National Bank of Greece","national bank of ukraine","0.7916666666666666","0.7916666666666666"
"WekaMatchingRule","dbpedia_4171","7.1m_1770","1.0","1","Tenaris","tenaris","Tenaris","tenaris","1.0","1.0"
"WekaMatchingRule","dbpedia_6450","7.1m_506",,"0","Lexicon Pharmaceuticals","teva pharmaceuticals","Lexicon Pharmaceuticals","teva pharmaceuticals","0.7391304347826086","0.7391304347826086"
"WekaMatchingRule","dbpedia_4685","7.1m_1813",,"0","Vesuvius plc","mattel, inc.","Vesuvius plc","mattel, inc.","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","dbpedia_2367","7.1m_615",,"0","KMC Chain Industrial","cnh industrial","KMC Chain Industrial","cnh industrial","0.65","0.65"
"WekaMatchingRule","dbpedia_4559","7.1m_1348",,"0","Harris Corporation","barrick gold corporation","Harris Corporation","barrick gold corporation","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_5308","7.1m_1566",,"0","First BanCorp","texas tech university","First BanCorp","texas tech university","0.19047619047619047","0.19047619047619047"
